index,c1D,c2D,tot_c2D,f1D,f2D,area,mass,n_frags,lat_min,lat_max,lon_min,lon_max,drag,heat_flux,heat_flux_CT,heat_flux_TR,heat_flux_FM,density
source_0829_133953_300_3,2.040055110952587e-06,0.0,0.0,1.9341780496118233e-06,0.0,23.68248997936912,202.2906251129914,18,-53.14260548905771,-39.38420418246122,-116.67551660493075,-111.97848235483433,1.0,1.0,0.829644139650162,1.193388968288427,1.0280414265395939,0.9996073500389159
source_0829_133953_300_30,2.8793012259222065e-06,0.0,0.0,2.5217749000105982e-06,0.0,27.28186131815145,257.17918240430174,22,-53.07444617460687,-39.81352247013731,-116.64633929430218,-112.09805386232983,1.0,1.0,0.7032406565663125,1.3042144826766957,0.9665154642196295,1.0080519049726822
source_0829_133953_300_31,4.805960224673743e-06,0.0,0.0,4.667642757527624e-06,0.0,20.921848573623517,174.7516074407305,15,-52.90059907622527,-38.993484562471,-116.57228496905977,-111.87038276803429,1.0,1.0,0.9343416712139587,0.9361757172448042,0.9334941352509321,1.0300677206341289
source_0829_133953_300_32,2.6679321586472063e-06,0.0,0.0,2.476301867004871e-06,0.0,26.394535880289972,246.54962178244278,21,-53.05567683590272,-39.820271995072986,-116.6383186939016,-112.10000547261919,1.0,1.0,0.7352520250753409,1.0990234768113876,0.9303018608844846,1.010396646168154
source_0829_133953_300_33,2.750570554140582e-06,0.0,0.0,2.2625523847796813e-06,0.0,26.394535880289972,247.99999735457396,21,-52.46241343233748,-39.56700217555277,-116.38793331571533,-112.02857706538114,1.0,1.0,0.7530376063300881,0.8917871303217102,0.9822866867186284,1.0886386576011415
source_0829_133953_300_34,9.429327622458059e-06,0.0,0.0,9.37711416615361e-06,0.0,19.903104111114015,163.22937048071697,14,-52.67542163689029,-38.630724522157124,-116.4771427320412,-111.77076616097754,1.0,1.0,0.9996599619386417,0.8666259571232773,1.0561964999016775,1.0596020639436283
source_0829_133953_300_35,7.169633056184314e-06,0.0,0.0,6.248833880118099e-06,0.0,18.759570589384353,144.74984567353357,13,-51.928324948212605,-37.430891358091884,-116.16754583897423,-111.44640177783393,1.0,1.0,1.0959465787547398,1.1850755407999631,0.9959936627302167,1.1664740943284988
source_0829_133953_300_36,2.3625513798174726e-05,0.0,0.0,9.879349511021651e-06,0.0,17.163580639699056,139.36861893497684,12,-53.595573170635724,-37.67023789609138,-116.87152823997548,-111.51168708297865,1.0,1.0,1.142343657390935,1.4833052911432902,1.0018020164870032,0.9459201146439156
source_0829_133953_300_37,9.33841734038531e-06,0.0,0.0,7.662505334571357e-06,0.0,18.759570589384353,144.1622327327436,13,-53.2696709252338,-38.22172958210002,-116.73013078308065,-111.66021253413672,1.0,1.0,1.1275736237354395,0.9194419944986788,1.0135065560246048,0.984118863252036
source_0829_133953_300_38,6.02402173553154e-06,0.0,0.0,1.8115968374310398e-06,0.0,15.12956827694223,105.57962317469267,9,-53.87160119863409,-37.43358209247811,-116.99431364606038,-111.44901240517184,1.0,1.0,1.2437121771882012,1.381553673164558,0.9692394534964718,0.893173293101569
source_0829_133953_300_39,1.7621853149248675e-05,0.0,0.0,1.7074849826048677e-05,0.0,19.903104111114015,161.66003131924697,14,-51.78137256847791,-38.006395522421904,-116.10771302276648,-111.60048942143318,1.0,1.0,1.0236722885014926,0.9208216901502477,0.9694391563662558,1.1892922685417024
source_0829_133953_300_4,3.311373002099158e-06,0.0,0.0,3.2182674292169366e-06,0.0,26.394535880289972,236.0875219174631,21,-54.35040381360767,-40.341081729982534,-117.20659839253436,-112.24829843097709,1.0,1.0,0.7259051491041211,1.431109795640284,0.989261874061532,0.8652240365461878
source_0829_133953_300_40,6.695897300418855e-06,0.0,0.0,6.294660699679433e-06,0.0,25.516202713087875,219.50861086667894,20,-51.467193454590266,-38.8169147904998,-115.98092733220462,-111.82025725432295,1.0,1.0,0.8378764475852871,0.7271906135605305,0.9873135470894465,1.2400918565206518
source_0829_133953_300_41,1.1560126201280308e-05,0.0,0.0,1.1517319133957926e-05,0.0,19.903104111114015,163.03620539874228,14,-53.37306442721853,-38.68356560183688,-116.77478205161749,-111.78561432235462,1.0,1.0,0.9544216978313602,1.4128471616178626,0.9601080191899578,0.9717662533680538
source_0829_133953_300_42,5.624984232281498e-06,0.0,0.0,4.725224376112003e-06,0.0,17.163580639699056,123.14111254851434,12,-53.32241320759146,-38.320465602626534,-116.75360556016419,-111.6873685342808,1.0,1.0,1.2025886081678567,0.5039285693469865,1.0080835162341202,0.9670001203865685
source_0829_133953_300_43,5.869302341843584e-06,0.0,0.0,5.7878651632536915e-06,0.0,26.394535880289972,243.35978244458943,21,-55.42200979291509,-41.15031452966791,-117.70164071273807,-112.48149578055025,1.0,1.0,0.7040365894636149,1.2286381425221535,1.014631243878008,0.7668085862763355
source_0829_133953_300_44,1.0111744027300369e-05,0.0,0.0,9.998092592389263e-06,0.0,19.903104111114015,174.49193487086154,14,-51.873609265694014,-38.63121181011572,-116.1452282890229,-111.77014459494892,1.0,1.0,0.9848234489570001,0.5000072397327435,0.9268054864567841,1.1749232780947065
source_0829_133953_300_45,5.243861177299244e-06,0.0,0.0,5.1097304277769595e-06,0.0,20.921848573623517,175.90329215199807,15,-52.58516221900404,-38.84851245064351,-116.43924915204518,-111.83021966641557,1.0,1.0,0.9366614464103606,0.9018430517183672,1.003708294188022,1.0717657907404181
source_0829_133953_300_46,4.359057551720409e-06,0.0,0.0,4.316397692494256e-06,0.0,18.759570589384353,153.29773383751,13,-54.318497973830105,-39.047159250762874,-117.19221457495372,-111.88653063935705,1.0,1.0,1.010485527489882,1.2339963987025557,1.0697492072051127,0.8684306666068803
source_0829_133953_300_47,4.028533858509528e-06,0.0,0.0,3.832568486461518e-06,0.0,26.394535880289972,240.66047866051923,21,-52.85288964347671,-39.622812378392055,-116.55205491831681,-112.04454481273415,1.0,1.0,0.7512393049039974,1.1220887550202354,1.0955732212080314,1.036227296445738
source_0829_133953_300_48,5.742991510178064e-06,0.0,0.0,2.384062633087325e-06,0.0,15.12956827694223,110.22877722747415,9,-54.38578185242193,-38.32705945083045,-117.2240906035227,-111.69013429334456,1.0,1.0,1.2389632339307015,0.7979627203532058,0.9691817204543283,0.8417859858439154
source_0829_133953_300_49,3.0862709199020453e-06,0.0,0.0,2.9155126356483763e-06,0.0,25.516202713087875,224.069174273353,20,-53.569545789246,-39.768468983672065,-116.86016528340956,-112.08601699907754,1.0,1.0,0.7693518836750621,1.3516231736310527,0.9757384447582819,0.9488924549238825
source_0829_133953_300_5,1.3302040389999777e-06,0.0,0.0,1.304823959213941e-06,0.0,18.759570589384353,164.05000892032893,13,-53.90628188540793,-39.56015668299354,-117.00814732939682,-112.02862338818112,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.911447012531118
source_0829_133953_300_50,1.417360280119295e-05,0.0,0.0,6.016772273520488e-06,0.0,17.163580639699056,120.59809319470362,12,-54.13448249283602,-38.1364653136864,-117.11058249081799,-111.63802540342839,1.0,1.0,1.1993991360062204,1.0550231929749927,0.904144401668514,0.8751328026057937
source_0829_133953_300_51,2.917283499838967e-06,0.0,0.0,2.753173714009627e-06,0.0,27.28186131815145,276.66549350949606,22,-52.264290856271764,-39.663768860578706,-116.30563718997533,-112.05527394226918,1.0,1.0,0.7010013826255742,0.8657461163915059,0.9808570464380204,1.1166595238913066
source_0829_133953_300_52,6.314607219289562e-06,0.0,0.0,6.214105931712233e-06,0.0,20.921848573623517,184.00971503765675,15,-51.86547828470452,-38.535332789068185,-116.14191609886169,-111.74379257509753,1.0,1.0,0.9170433508607005,0.9237021376686492,1.0076652925972205,1.176179634583543
source_0829_133953_300_53,8.537974004005935e-06,0.0,0.0,2.591869423973492e-06,0.0,15.12956827694223,94.61889117224082,9,-52.171758337612715,-36.39553370335319,-116.2686447477737,-111.17379603962223,1.0,1.0,1.2593051095865588,1.4807098070089137,1.0314116315522452,1.1043253677612024
source_0829_133953_300_54,5.58305127710588e-06,0.0,0.0,3.156494855494074e-07,0.0,12.905025756461974,90.3134595275661,7,-53.69890562451995,-37.277167200427805,-116.91892020266852,-111.40747636465457,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,0.8994604902367325
source_0829_133953_300_55,2.704117855258226e-06,0.0,0.0,2.640126651520802e-06,0.0,18.759570589384353,155.9500225694419,13,-53.644651556276706,-39.14920506880002,-116.89298988557204,-111.91433906472143,1.0,1.0,1.0472912560848004,0.566334009430235,1.0193198551808045,0.9403513859579739
source_0829_133953_300_56,2.3892136636800853e-06,0.0,0.0,2.3509925421993927e-06,0.0,19.903104111114015,173.6086165348052,14,-53.95140054164677,-39.71260844977671,-117.02813674650847,-112.07114068906422,1.0,1.0,0.9334026525139278,0.721163439288223,1.0108901307701663,0.9065906329709663
source_0829_133953_300_57,1.8212497164745284e-06,0.0,0.0,1.7898639930180593e-06,0.0,18.759570589384353,163.27349933329734,13,-53.59684654203451,-39.35445385981303,-116.87208455542154,-111.97107612833409,1.0,1.0,1.0001691818903589,0.5655219879964933,0.9235889879349746,0.9457748022454626
source_0829_133953_300_58,2.442693178099213e-05,0.0,0.0,1.5969251012992736e-05,0.0,17.163580639699056,138.8423962958931,12,-53.32576078164122,-37.91759626435732,-116.75432980444877,-111.57810165328497,1.0,1.0,1.1566470708648728,1.0808582959053217,1.0154728268376023,0.9773804321916029
source_0829_133953_300_59,3.200441410630326e-06,0.0,0.0,3.162103637821545e-06,0.0,20.921848573623517,182.682228694673,15,-53.45815065341143,-39.11366000316919,-116.81167098523261,-111.90379078578997,1.0,1.0,0.865446973659916,1.4950672630768422,0.9698271024804458,0.9617655404678277
source_0829_133953_300_6,4.5938499657947065e-06,0.0,0.0,4.500994702061334e-06,0.0,19.903104111114015,157.2548567246178,14,-52.948406467558954,-38.275756264582654,-116.59259679158626,-111.67420983097591,1.0,1.0,0.9993889881110567,1.3560945686718788,1.0506655738020516,1.0239465125660925
source_0829_133953_300_60,5.1899123997280145e-06,0.0,0.0,1.39784245378749e-06,0.0,15.12956827694223,90.23109098220445,9,-52.870844369232344,-37.159396361557775,-116.56142349395377,-111.3756055893796,1.0,1.0,1.2888234109073986,1.0333566370522909,1.0341274747020803,1.0007939657434897
source_0829_133953_300_61,5.358467057393059e-06,0.0,0.0,1.764670983117611e-06,0.0,15.12956827694223,99.74915421948764,9,-52.55541296523346,-37.388943861841526,-116.4280416187076,-111.43630662905471,1.0,1.0,1.2572840567188397,0.8281428246063692,1.0849004417279269,1.0517383900895956
source_0829_133953_300_62,7.3789755147365145e-06,0.0,0.0,6.868981558771914e-06,0.0,17.163580639699056,135.85401712997123,12,-53.746295945823455,-38.56436831032971,-116.93787377416902,-111.75400707627371,1.0,1.0,1.1661425469490871,0.6104288395890607,1.0561011751496474,0.9252619421358906
source_0829_133953_300_63,4.8490722896647096e-06,0.0,0.0,9.010585588775655e-07,0.0,15.12956827694223,95.47298372009838,9,-52.847027603840374,-37.33385744478346,-116.55114496113744,-111.42190939955559,1.0,1.0,1.2736794193579273,0.9338167470781016,0.9653749073660227,1.0077690063273366
source_0829_133953_300_64,1.797220490826293e-05,0.0,0.0,1.7662242370097836e-05,0.0,19.903104111114015,157.30182337811374,14,-52.56541378116963,-38.071773646891224,-116.43097563438968,-111.61868924612102,1.0,1.0,1.0083911398495413,1.3131175600490081,1.0159982760910808,1.074456813454414
source_0829_133953_300_65,1.5898415180708478e-06,0.0,0.0,1.40040344898118e-06,0.0,25.516202713087875,223.74373171810947,20,-53.9579748516373,-40.057143853307004,-117.0310525664226,-112.16761510874187,1.0,1.0,0.7696638396231092,1.2539360403201956,0.9711316700706882,0.9058860364428195
source_0829_133953_300_66,5.01874436319508e-06,0.0,0.0,4.620783821573937e-06,0.0,18.759570589384353,144.95870812965921,13,-53.72965075913268,-38.43988983927167,-116.93026272975706,-111.71983070137048,1.0,1.0,1.1157533240060558,0.9807244659837193,0.9234999487629837,0.9308224464698449
source_0829_133953_300_67,6.289525930464245e-06,0.0,0.0,3.3902011019604217e-06,0.0,17.163580639699056,135.08558146633246,12,-52.749975643244056,-37.52973898471261,-116.50854685136264,-111.47360349932543,1.0,1.0,1.1657925269116756,1.1359301982506576,1.0528473265043017,1.049622968076091
source_0829_133953_300_68,6.8557582646211274e-06,0.0,0.0,6.7310759749306115e-06,0.0,20.921848573623517,173.75831257091022,15,-52.808745442107686,-38.79518689664834,-116.53337083939378,-111.81573585776194,1.0,1.0,0.9294850886229588,1.1212242190795356,1.0758403968620847,1.0419732486814686
source_0829_133953_300_69,1.7643513229096522e-06,0.0,0.0,1.7154538745067782e-06,0.0,20.921848573623517,183.7236312044613,15,-53.36720054132337,-39.38770390070741,-116.77224469977837,-111.97980707100983,1.0,1.0,0.8865980632115669,1.0206715378505582,0.9395952031819796,0.9724609636462649
source_0829_133953_300_7,7.502504979510625e-06,0.0,0.0,3.5968230367444676e-06,0.0,15.12956827694223,104.66970171508416,9,-52.84875112996679,-37.39136715282557,-116.55148530965576,-111.43709159821135,1.0,1.0,1.2429774320914393,1.0028127551516,0.9903213118000853,1.0157021901366217
source_0829_133953_300_70,1.5904191835793914e-06,0.0,0.0,1.540455328186141e-06,0.0,19.903104111114015,169.31891136708327,14,-53.8184779566964,-39.601192542918085,-116.96935850082947,-112.03992999372493,1.0,1.0,0.9638720649589337,0.6016032901045725,0.9968118841790362,0.9210056239701544
source_0829_133953_300_71,6.347019582688161e-06,0.0,0.0,4.0867734972804826e-06,0.0,18.759570589384353,138.27861763978623,13,-52.30624183403801,-37.29683157111882,-116.3230074100861,-111.41106733161612,1.0,1.0,1.134627913728859,1.287985448419037,1.0420685341711668,1.1105779281719146
source_0829_133953_300_72,2.111329862400027e-05,0.0,0.0,1.9821298516520258e-05,0.0,18.759570589384353,150.10351689009806,13,-52.89690537328035,-37.92641947801779,-116.57071773074279,-111.5798031801977,1.0,1.0,1.0487802514212197,1.407391478889575,1.0014758351924622,1.0305427497407709
source_0829_133953_300_73,6.140387387818639e-06,0.0,0.0,1.0235740707242869e-06,0.0,15.12956827694223,95.347976885162,9,-53.42301064236221,-37.42197904205621,-116.79821636011826,-111.44581262671393,1.0,1.0,1.2789207340679392,1.0640230460933644,0.9726702137634693,0.9360059186169205
source_0829_133953_300_74,1.1072979002076677e-05,0.0,0.0,5.8855147884173675e-06,0.0,18.759570589384353,137.52439909462322,13,-51.96955940382579,-37.056715383410996,-116.18439657529316,-111.34708439596291,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,1.1601267490619116
source_0829_133953_300_75,1.94188127429531e-05,0.0,0.0,1.0650452607063876e-05,0.0,17.163580639699056,131.02740110864437,12,-53.68321143952726,-37.985830405365434,-116.91026323982946,-111.59682283539983,1.0,1.0,1.168500970167086,1.1322562415055852,0.9391625634142209,0.9310682141720275
source_0829_133953_300_76,3.434770272740989e-06,0.0,0.0,2.9646728481047546e-06,0.0,22.756498676983437,199.26721061718604,17,-52.30983318785556,-39.1560582043648,-116.32449652240182,-111.91457102626829,1.0,1.0,0.8741939191166525,0.6909539906640382,0.9548037885827181,1.110130531952723
source_0829_133953_300_77,1.4437531690641033e-05,0.0,0.0,1.3714716744273048e-05,0.0,18.759570589384353,146.90085461936337,13,-52.463507386920234,-38.01313365444996,-116.38838979391866,-111.60308661985967,1.0,1.0,1.105250528904322,0.8622037965426311,0.9020634230666602,1.0884748221671148
source_0829_133953_300_78,4.374204593364049e-06,0.0,0.0,4.244259625862945e-06,0.0,20.921848573623517,182.88807123158418,15,-52.34197359284536,-38.42383830137088,-116.33782729977891,-111.71366529989083,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,1.1055540582751422
source_0829_133953_300_79,6.281583572397623e-06,0.0,0.0,6.233823281687201e-06,0.0,19.903104111114015,162.46188436747673,14,-53.64069783272651,-38.813023234727,-116.89125948135367,-111.82131853851716,1.0,1.0,0.9509654508218086,1.443517050562749,1.0654639566222017,0.9407982682802958
source_0829_133953_300_8,5.748679446262344e-06,0.0,0.0,5.341388282009696e-06,0.0,18.759570589384353,146.7727348564324,13,-53.487171117488046,-38.285474122399,-116.8242832820501,-111.67752852096527,1.0,1.0,1.0855964936607019,1.1711289038626949,1.0839169551058727,0.9583881636919117
source_0829_133953_300_80,3.1553892484630756e-05,0.0,0.0,1.7517135833089448e-05,0.0,17.163580639699056,140.61495379482227,12,-53.692062546412224,-37.89830246535088,-116.91376332437996,-111.57306314761311,1.0,1.0,1.136179960998212,1.3571454186109921,1.073281579410659,0.9350210691726456
source_0829_133953_300_81,1.8601407209137966e-06,0.0,0.0,1.7103723563005602e-06,0.0,27.28186131815145,266.93036507896386,22,-52.99041503153139,-40.06823848654043,-116.6104782521989,-112.16964869187305,1.0,1.0,0.7091558542822033,0.8193279321224222,1.0012096688141832,1.018609879493302
source_0829_133953_300_82,3.094843298831134e-06,0.0,0.0,2.8811863037603302e-06,0.0,25.516202713087875,227.47320364593622,20,-53.52008181323076,-40.081126599289696,-116.83860453371045,-112.17402524200779,1.0,1.0,0.7932536710711243,0.7478188355816124,1.0370093152928819,0.9545781967394874
source_0829_133953_300_83,1.773764114589914e-05,0.0,0.0,1.683576096200845e-05,0.0,18.759570589384353,148.02733270644464,13,-52.97135293567213,-38.07173460757325,-116.60236091354301,-111.61922648775797,1.0,1.0,1.0848926404658383,1.1355342563136328,1.0780323057074523,1.0210264247983654
source_0829_133953_300_84,5.232629653294745e-06,0.0,0.0,2.52945018608397e-06,0.0,17.163580639699056,123.04394013092028,12,-52.393179770660886,-37.345060820086296,-116.3594596425987,-111.42419113737142,1.0,1.0,1.19108973495891,1.0498376699946919,1.096828787694362,1.0919926309938164
source_0829_133953_300_85,1.7431579870784338e-06,0.0,0.0,1.6899068091547065e-06,0.0,19.903104111114015,163.98067427823244,14,-53.723896458312225,-39.25789183853982,-116.92773647894461,-111.94430373350842,1.0,1.0,0.9748919459331556,0.8906824125823352,0.9047120628800093,0.9314629526339582
source_0829_133953_300_86,4.961263027054721e-06,0.0,0.0,4.9049731485339976e-06,0.0,19.903104111114015,157.8889444911099,14,-53.0512970976539,-38.43491174819552,-116.63644818508841,-111.7175863862242,1.0,1.0,0.9989456084577706,1.2597354125795444,1.031027318719408,1.0109449127991317
source_0829_133953_300_87,2.7250132628732022e-06,0.0,0.0,2.5362290663188958e-06,0.0,26.394535880289972,262.29849826951227,21,-52.04096187689656,-39.475528603551005,-116.21364056425728,-112.00260306148184,1.0,1.0,0.7364054789362798,0.7722405857682086,0.9845766556602304,1.149457198756066
source_0829_133953_300_88,5.905339156186646e-06,0.0,0.0,5.383237417611042e-06,0.0,18.759570589384353,149.7464524098875,13,-52.41080166839156,-38.319992751142294,-116.3664322936114,-111.68614429788812,1.0,1.0,1.1057137624656777,0.5327607973774974,0.9937064647168312,1.0958289303984214
source_0829_133953_300_89,1.2302663795187784e-05,0.0,0.0,5.448784292316766e-06,0.0,15.12956827694223,113.42676705316757,9,-54.01270136452643,-38.19468392160494,-117.05660730543129,-111.6538531146371,1.0,1.0,1.2262241468100377,0.8254813922029544,0.9230626423602893,0.8828114279137296
source_0829_133953_300_9,5.107601637473909e-06,0.0,0.0,4.973692919407746e-06,0.0,20.921848573623517,177.05828289043768,15,-52.42828438837396,-38.92321704611129,-116.37371104602381,-111.85065753497078,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,1.0933930415963387
source_0829_133953_300_90,1.0600498832141894e-05,0.0,0.0,8.873766600414612e-06,0.0,17.163580639699056,122.33193637884773,12,-53.10547920424128,-38.2019157429158,-116.66028704877924,-111.6550221152979,1.0,1.0,1.204237084503486,0.5180419964448644,0.9306552130050947,0.9936962793358268
source_0829_133953_300_91,1.6093210174109098e-06,0.0,0.0,1.382802034877173e-06,0.0,25.516202713087875,231.50165562906687,20,-53.70379073754462,-40.26900771318635,-116.91890888622933,-112.22735051915379,1.0,1.0,0.7856011722200948,0.6557526664745319,0.9079822272294571,0.9337084450163493
source_0829_133953_300_92,6.032828429428998e-06,0.0,0.0,5.951273662763157e-06,0.0,19.903104111114015,160.17227021997758,14,-52.832125332322406,-38.477456736523465,-116.54326245954402,-111.72902329249212,1.0,1.0,0.9983793855333811,1.111899081668785,0.9155263008164846,1.038924762276683
source_0829_133953_300_93,4.782086137657746e-06,0.0,0.0,4.63243853920936e-06,0.0,20.921848573623517,193.10139926134048,15,-51.97117160785373,-38.900085412325794,-116.18505665125048,-111.84373404266303,1.0,1.0,0.8992565790922378,0.6591984825494855,1.0004890359224567,1.1599836509703159
source_0829_133953_300_94,6.754613548745827e-06,0.0,0.0,6.3747601666275244e-06,0.0,20.921848573623517,174.077136872273,15,-51.97378785784184,-38.52668466165465,-116.18612582319588,-111.74165820358161,1.0,1.0,0.9668722747976364,0.7583052803514554,0.9324783579350664,1.1595864447873652
source_0829_133953_300_95,1.9909263731229194e-06,0.0,0.0,1.8451783969641866e-06,0.0,23.68248997936912,200.91685924143258,18,-52.75391004307103,-39.223142320207415,-116.51020765544007,-111.9334777073207,1.0,1.0,0.8435834293284706,1.0596198206262477,0.9012966722850333,1.049171502380757
source_0829_133953_300_96,2.2320153967467234e-05,0.0,0.0,2.1501740895657484e-05,0.0,19.903104111114015,160.2382152637378,14,-51.62038746343047,-37.66013378081355,-116.04255674561333,-111.50722106666403,1.0,1.0,1.016038934566904,1.193838341537921,1.0402510220726606,1.2149530910434958
source_0829_133953_300_97,3.255736150412732e-05,0.0,0.0,1.412103283282562e-05,0.0,17.163580639699056,134.07340761751178,12,-53.533750265197845,-37.74932607730493,-116.84476777786053,-111.5329657522553,1.0,1.0,1.1589694575716831,1.3175882051302397,0.9866366808826124,0.9503088891772351
source_0829_133953_300_98,1.3360500256906269e-05,0.0,0.0,1.3285184636724345e-05,0.0,19.903104111114015,160.67289568066965,14,-51.7141264663058,-37.608633260950995,-116.08044757753746,-111.49345083137393,1.0,1.0,1.0037390280908318,1.3368450226563104,0.9671527710632711,1.1999204059205777
source_0829_133953_300_99,4.2729955723625395e-06,0.0,0.0,4.167695777157476e-06,0.0,23.68248997936912,200.92808369133647,18,-52.82521523559919,-39.03898356199941,-116.54033724570523,-111.88256060158236,1.0,1.0,0.8285791235945433,1.3903922623301699,0.9722813804890039,1.039824820136373
